ebl,ibl,gtop,itop,count
20,1.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",132
20,1.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",126
20,1.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",165
20,1.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",119
20,1.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",110
20,1.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",158
20,1.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",7377
20,1.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",7315
20,1.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",9691
20,2,"(4,(1,(2,3)));","(4,(1,(2,3)));",14
20,2,"(4,(1,(2,3)));","(4,(2,(1,3)));",8
20,2,"(4,(1,(2,3)));","(4,(3,(1,2)));",30
20,2,"(4,(2,(1,3)));","(4,(1,(2,3)));",6
20,2,"(4,(2,(1,3)));","(4,(2,(1,3)));",5
20,2,"(4,(2,(1,3)));","(4,(3,(1,2)));",22
20,2,"(4,(3,(1,2)));","(4,(1,(2,3)));",1134
20,2,"(4,(3,(1,2)));","(4,(2,(1,3)));",1035
20,2,"(4,(3,(1,2)));","(4,(3,(1,2)));",5007
20,3,"(4,(1,(2,3)));","(4,(1,(2,3)));",6
20,3,"(4,(1,(2,3)));","(4,(2,(1,3)));",12
20,3,"(4,(1,(2,3)));","(4,(3,(1,2)));",18
20,3,"(4,(2,(1,3)));","(4,(1,(2,3)));",4
20,3,"(4,(2,(1,3)));","(4,(2,(1,3)));",2
20,3,"(4,(2,(1,3)));","(4,(3,(1,2)));",8
20,3,"(4,(3,(1,2)));","(4,(1,(2,3)));",8336
20,3,"(4,(3,(1,2)));","(4,(2,(1,3)));",8006
20,3,"(4,(3,(1,2)));","(4,(3,(1,2)));",20240
20,3.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",1
20,3.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",1
20,3.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",2
20,3.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",1
20,3.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",1
20,3.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",1
20,3.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1012
20,3.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",1044
20,3.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",2937
20,4,"(4,(1,(2,3)));","(4,(2,(1,3)));",1
20,4,"(4,(1,(2,3)));","(4,(3,(1,2)));",5
20,4,"(4,(3,(1,2)));","(4,(1,(2,3)));",3211
20,4,"(4,(3,(1,2)));","(4,(2,(1,3)));",3174
20,4,"(4,(3,(1,2)));","(4,(3,(1,2)));",5415
20,4.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",15247
20,4.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",15100
20,4.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",24889
20,5,"(4,(2,(1,3)));","(4,(1,(2,3)));",5
20,5,"(4,(2,(1,3)));","(4,(2,(1,3)));",5
20,5,"(4,(2,(1,3)));","(4,(3,(1,2)));",10
20,5,"(4,(3,(1,2)));","(4,(1,(2,3)));",13685
20,5,"(4,(3,(1,2)));","(4,(2,(1,3)));",13578
20,5,"(4,(3,(1,2)));","(4,(3,(1,2)));",26418
20,5.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",1
20,5.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",1
20,5.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",3
20,5.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5111
20,5.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5085
20,5.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",16701
20,6,"(4,(3,(1,2)));","(4,(1,(2,3)));",5421
20,6,"(4,(3,(1,2)));","(4,(2,(1,3)));",5264
20,6,"(4,(3,(1,2)));","(4,(3,(1,2)));",9190
20,6.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5649
20,6.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5474
20,6.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",11556
20,7,"(4,(3,(1,2)));","(4,(1,(2,3)));",4250
20,7,"(4,(3,(1,2)));","(4,(2,(1,3)));",4138
20,7,"(4,(3,(1,2)));","(4,(3,(1,2)));",7253
20,7.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",143
20,7.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",135
20,7.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",363
20,8,"(4,(3,(1,2)));","(4,(1,(2,3)));",935
20,8,"(4,(3,(1,2)));","(4,(2,(1,3)));",891
20,8,"(4,(3,(1,2)));","(4,(3,(1,2)));",13492
20,9,"(4,(3,(1,2)));","(4,(3,(1,2)));",5000
20,9.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",11740
20,9.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",11632
20,9.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",31816
20,0.0100000000000016,"(4,(2,(1,3)));","(4,(2,(1,3)));",2
20,0.0100000000000016,"(4,(2,(1,3)));","(4,(3,(1,2)));",1
20,0.0700000000000003,"(4,(1,(2,3)));","(4,(1,(2,3)));",158
20,0.0700000000000003,"(4,(1,(2,3)));","(4,(2,(1,3)));",158
20,0.0700000000000003,"(4,(1,(2,3)));","(4,(3,(1,2)));",599
20,0.0700000000000003,"(4,(2,(1,3)));","(4,(1,(2,3)));",141
20,0.0700000000000003,"(4,(2,(1,3)));","(4,(2,(1,3)));",144
20,0.0700000000000003,"(4,(2,(1,3)));","(4,(3,(1,2)));",581
20,0.0700000000000003,"(4,(3,(1,2)));","(4,(1,(2,3)));",228
20,0.0700000000000003,"(4,(3,(1,2)));","(4,(2,(1,3)));",207
20,0.0700000000000003,"(4,(3,(1,2)));","(4,(3,(1,2)));",810
20,0.0899999999999999,"(4,(1,(2,3)));","(4,(1,(2,3)));",497
20,0.0899999999999999,"(4,(1,(2,3)));","(4,(2,(1,3)));",437
20,0.0899999999999999,"(4,(1,(2,3)));","(4,(3,(1,2)));",502
20,0.0899999999999999,"(4,(2,(1,3)));","(4,(1,(2,3)));",465
20,0.0899999999999999,"(4,(2,(1,3)));","(4,(2,(1,3)));",447
20,0.0899999999999999,"(4,(2,(1,3)));","(4,(3,(1,2)));",482
20,0.0899999999999999,"(4,(3,(1,2)));","(4,(1,(2,3)));",713
20,0.0899999999999999,"(4,(3,(1,2)));","(4,(2,(1,3)));",722
20,0.0899999999999999,"(4,(3,(1,2)));","(4,(3,(1,2)));",735
20,0.129999999999999,"(4,(1,(2,3)));","(4,(1,(2,3)));",110
20,0.129999999999999,"(4,(1,(2,3)));","(4,(2,(1,3)));",95
20,0.129999999999999,"(4,(1,(2,3)));","(4,(3,(1,2)));",3557
20,0.129999999999999,"(4,(2,(1,3)));","(4,(1,(2,3)));",94
20,0.129999999999999,"(4,(2,(1,3)));","(4,(2,(1,3)));",96
20,0.129999999999999,"(4,(2,(1,3)));","(4,(3,(1,2)));",3589
20,0.129999999999999,"(4,(3,(1,2)));","(4,(1,(2,3)));",192
20,0.129999999999999,"(4,(3,(1,2)));","(4,(2,(1,3)));",193
20,0.129999999999999,"(4,(3,(1,2)));","(4,(3,(1,2)));",6949
30,0.109999999999999,"(4,(1,(2,3)));","(4,(1,(2,3)));",1742
30,0.109999999999999,"(4,(1,(2,3)));","(4,(2,(1,3)));",1700
30,0.109999999999999,"(4,(1,(2,3)));","(4,(3,(1,2)));",4237
30,0.109999999999999,"(4,(2,(1,3)));","(4,(1,(2,3)));",1756
30,0.109999999999999,"(4,(2,(1,3)));","(4,(2,(1,3)));",1712
30,0.109999999999999,"(4,(2,(1,3)));","(4,(3,(1,2)));",4124
30,0.109999999999999,"(4,(3,(1,2)));","(4,(1,(2,3)));",3084
30,0.109999999999999,"(4,(3,(1,2)));","(4,(2,(1,3)));",3128
30,0.109999999999999,"(4,(3,(1,2)));","(4,(3,(1,2)));",7539
30,0.149999999999999,"(4,(1,(2,3)));","(4,(1,(2,3)));",3862
30,0.149999999999999,"(4,(1,(2,3)));","(4,(2,(1,3)));",3872
30,0.149999999999999,"(4,(1,(2,3)));","(4,(3,(1,2)));",12239
30,0.149999999999999,"(4,(2,(1,3)));","(4,(1,(2,3)));",3786
30,0.149999999999999,"(4,(2,(1,3)));","(4,(2,(1,3)));",3909
30,0.149999999999999,"(4,(2,(1,3)));","(4,(3,(1,2)));",12039
30,0.149999999999999,"(4,(3,(1,2)));","(4,(1,(2,3)));",8156
30,0.149999999999999,"(4,(3,(1,2)));","(4,(2,(1,3)));",8092
30,0.149999999999999,"(4,(3,(1,2)));","(4,(3,(1,2)));",25454
30,0.0100000000000051,"(4,(1,(2,3)));","(4,(1,(2,3)));",1667
30,0.0100000000000051,"(4,(1,(2,3)));","(4,(2,(1,3)));",1567
30,0.0100000000000051,"(4,(1,(2,3)));","(4,(3,(1,2)));",2668
30,0.0100000000000051,"(4,(2,(1,3)));","(4,(1,(2,3)));",1587
30,0.0100000000000051,"(4,(2,(1,3)));","(4,(2,(1,3)));",1626
30,0.0100000000000051,"(4,(2,(1,3)));","(4,(3,(1,2)));",2583
30,0.0100000000000051,"(4,(3,(1,2)));","(4,(1,(2,3)));",1775
30,0.0100000000000051,"(4,(3,(1,2)));","(4,(2,(1,3)));",1764
30,0.0100000000000051,"(4,(3,(1,2)));","(4,(3,(1,2)));",2870
30,0.019999999999996,"(4,(1,(2,3)));","(4,(1,(2,3)));",1772
30,0.019999999999996,"(4,(1,(2,3)));","(4,(2,(1,3)));",1871
30,0.019999999999996,"(4,(1,(2,3)));","(4,(3,(1,2)));",2765
30,0.019999999999996,"(4,(2,(1,3)));","(4,(1,(2,3)));",1842
30,0.019999999999996,"(4,(2,(1,3)));","(4,(2,(1,3)));",1742
30,0.019999999999996,"(4,(2,(1,3)));","(4,(3,(1,2)));",2664
30,0.019999999999996,"(4,(3,(1,2)));","(4,(1,(2,3)));",2136
30,0.019999999999996,"(4,(3,(1,2)));","(4,(2,(1,3)));",2010
30,0.019999999999996,"(4,(3,(1,2)));","(4,(3,(1,2)));",3198
30,0.0300000000000011,"(4,(1,(2,3)));","(4,(1,(2,3)));",164
30,0.0300000000000011,"(4,(1,(2,3)));","(4,(2,(1,3)));",166
30,0.0300000000000011,"(4,(1,(2,3)));","(4,(3,(1,2)));",1166
30,0.0300000000000011,"(4,(2,(1,3)));","(4,(1,(2,3)));",164
30,0.0300000000000011,"(4,(2,(1,3)));","(4,(2,(1,3)));",160
30,0.0300000000000011,"(4,(2,(1,3)));","(4,(3,(1,2)));",1166
30,0.0300000000000011,"(4,(3,(1,2)));","(4,(1,(2,3)));",207
30,0.0300000000000011,"(4,(3,(1,2)));","(4,(2,(1,3)));",216
30,0.0300000000000011,"(4,(3,(1,2)));","(4,(3,(1,2)));",1425
30,0.0500000000000043,"(4,(1,(2,3)));","(4,(1,(2,3)));",1848
30,0.0500000000000043,"(4,(1,(2,3)));","(4,(2,(1,3)));",1772
30,0.0500000000000043,"(4,(1,(2,3)));","(4,(3,(1,2)));",3707
30,0.0500000000000043,"(4,(2,(1,3)));","(4,(1,(2,3)));",1880
30,0.0500000000000043,"(4,(2,(1,3)));","(4,(2,(1,3)));",1822
30,0.0500000000000043,"(4,(2,(1,3)));","(4,(3,(1,2)));",3849
30,0.0500000000000043,"(4,(3,(1,2)));","(4,(1,(2,3)));",2464
30,0.0500000000000043,"(4,(3,(1,2)));","(4,(2,(1,3)));",2349
30,0.0500000000000043,"(4,(3,(1,2)));","(4,(3,(1,2)));",5083
30,0.0600000000000023,"(4,(1,(2,3)));","(4,(2,(1,3)));",1
30,0.0600000000000023,"(4,(1,(2,3)));","(4,(3,(1,2)));",3
30,0.0900000000000034,"(4,(1,(2,3)));","(4,(1,(2,3)));",1039
30,0.0900000000000034,"(4,(1,(2,3)));","(4,(2,(1,3)));",1044
30,0.0900000000000034,"(4,(1,(2,3)));","(4,(3,(1,2)));",2431
30,0.0900000000000034,"(4,(2,(1,3)));","(4,(1,(2,3)));",1124
30,0.0900000000000034,"(4,(2,(1,3)));","(4,(2,(1,3)));",1020
30,0.0900000000000034,"(4,(2,(1,3)));","(4,(3,(1,2)));",2597
30,0.0900000000000034,"(4,(3,(1,2)));","(4,(1,(2,3)));",1695
30,0.0900000000000034,"(4,(3,(1,2)));","(4,(2,(1,3)));",1726
30,0.0900000000000034,"(4,(3,(1,2)));","(4,(3,(1,2)));",4097
30,0.119999999999997,"(4,(1,(2,3)));","(4,(1,(2,3)));",418
30,0.119999999999997,"(4,(1,(2,3)));","(4,(2,(1,3)));",460
30,0.119999999999997,"(4,(1,(2,3)));","(4,(3,(1,2)));",806
30,0.119999999999997,"(4,(2,(1,3)));","(4,(1,(2,3)));",499
30,0.119999999999997,"(4,(2,(1,3)));","(4,(2,(1,3)));",449
30,0.119999999999997,"(4,(2,(1,3)));","(4,(3,(1,2)));",851
30,0.119999999999997,"(4,(3,(1,2)));","(4,(1,(2,3)));",857
30,0.119999999999997,"(4,(3,(1,2)));","(4,(2,(1,3)));",815
30,0.119999999999997,"(4,(3,(1,2)));","(4,(3,(1,2)));",1378
30,0.130000000000003,"(4,(1,(2,3)));","(4,(1,(2,3)));",420
30,0.130000000000003,"(4,(1,(2,3)));","(4,(2,(1,3)));",454
30,0.130000000000003,"(4,(1,(2,3)));","(4,(3,(1,2)));",427
30,0.130000000000003,"(4,(2,(1,3)));","(4,(1,(2,3)));",413
30,0.130000000000003,"(4,(2,(1,3)));","(4,(2,(1,3)));",432
30,0.130000000000003,"(4,(2,(1,3)));","(4,(3,(1,2)));",475
30,0.130000000000003,"(4,(3,(1,2)));","(4,(1,(2,3)));",792
30,0.130000000000003,"(4,(3,(1,2)));","(4,(2,(1,3)));",805
30,0.130000000000003,"(4,(3,(1,2)));","(4,(3,(1,2)));",845
30,0.159999999999997,"(4,(1,(2,3)));","(4,(1,(2,3)));",331
30,0.159999999999997,"(4,(1,(2,3)));","(4,(2,(1,3)));",317
30,0.159999999999997,"(4,(1,(2,3)));","(4,(3,(1,2)));",561
30,0.159999999999997,"(4,(2,(1,3)));","(4,(1,(2,3)));",338
30,0.159999999999997,"(4,(2,(1,3)));","(4,(2,(1,3)));",361
30,0.159999999999997,"(4,(2,(1,3)));","(4,(3,(1,2)));",530
30,0.159999999999997,"(4,(3,(1,2)));","(4,(1,(2,3)));",736
30,0.159999999999997,"(4,(3,(1,2)));","(4,(2,(1,3)));",666
30,0.159999999999997,"(4,(3,(1,2)));","(4,(3,(1,2)));",1160
30,0.189999999999998,"(4,(1,(2,3)));","(4,(1,(2,3)));",415
30,0.189999999999998,"(4,(1,(2,3)));","(4,(2,(1,3)));",375
30,0.189999999999998,"(4,(1,(2,3)));","(4,(3,(1,2)));",384
30,0.189999999999998,"(4,(2,(1,3)));","(4,(1,(2,3)));",366
30,0.189999999999998,"(4,(2,(1,3)));","(4,(2,(1,3)));",363
30,0.189999999999998,"(4,(2,(1,3)));","(4,(3,(1,2)));",362
30,0.189999999999998,"(4,(3,(1,2)));","(4,(1,(2,3)));",889
30,0.189999999999998,"(4,(3,(1,2)));","(4,(2,(1,3)));",935
30,0.189999999999998,"(4,(3,(1,2)));","(4,(3,(1,2)));",911
30,0.199999999999996,"(4,(1,(2,3)));","(4,(1,(2,3)));",1087
30,0.199999999999996,"(4,(1,(2,3)));","(4,(2,(1,3)));",1059
30,0.199999999999996,"(4,(1,(2,3)));","(4,(3,(1,2)));",2421
30,0.199999999999996,"(4,(2,(1,3)));","(4,(1,(2,3)));",1000
30,0.199999999999996,"(4,(2,(1,3)));","(4,(2,(1,3)));",1027
30,0.199999999999996,"(4,(2,(1,3)));","(4,(3,(1,2)));",2313
30,0.199999999999996,"(4,(3,(1,2)));","(4,(1,(2,3)));",2708
30,0.199999999999996,"(4,(3,(1,2)));","(4,(2,(1,3)));",2632
30,0.199999999999996,"(4,(3,(1,2)));","(4,(3,(1,2)));",5751
30,0.25,"(4,(1,(2,3)));","(4,(1,(2,3)));",899
30,0.25,"(4,(1,(2,3)));","(4,(2,(1,3)));",905
30,0.25,"(4,(1,(2,3)));","(4,(3,(1,2)));",1342
30,0.25,"(4,(2,(1,3)));","(4,(1,(2,3)));",887
30,0.25,"(4,(2,(1,3)));","(4,(2,(1,3)));",890
30,0.25,"(4,(2,(1,3)));","(4,(3,(1,2)));",1244
30,0.25,"(4,(3,(1,2)));","(4,(1,(2,3)));",2672
30,0.25,"(4,(3,(1,2)));","(4,(2,(1,3)));",2731
30,0.25,"(4,(3,(1,2)));","(4,(3,(1,2)));",3743
30,0.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",763
30,0.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",715
30,0.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",1571
30,0.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",731
30,0.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",673
30,0.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",1574
30,0.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",4681
30,0.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",4292
30,0.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",9561
30,1,"(4,(1,(2,3)));","(4,(1,(2,3)));",123
30,1,"(4,(1,(2,3)));","(4,(2,(1,3)));",112
30,1,"(4,(1,(2,3)));","(4,(3,(1,2)));",191
30,1,"(4,(2,(1,3)));","(4,(1,(2,3)));",136
30,1,"(4,(2,(1,3)));","(4,(2,(1,3)));",121
30,1,"(4,(2,(1,3)));","(4,(3,(1,2)));",164
30,1,"(4,(3,(1,2)));","(4,(1,(2,3)));",2670
30,1,"(4,(3,(1,2)));","(4,(2,(1,3)));",2675
30,1,"(4,(3,(1,2)));","(4,(3,(1,2)));",4193
30,2,"(4,(1,(2,3)));","(4,(1,(2,3)));",38
30,2,"(4,(1,(2,3)));","(4,(2,(1,3)));",39
30,2,"(4,(1,(2,3)));","(4,(3,(1,2)));",78
30,2,"(4,(2,(1,3)));","(4,(1,(2,3)));",56
30,2,"(4,(2,(1,3)));","(4,(2,(1,3)));",54
30,2,"(4,(2,(1,3)));","(4,(3,(1,2)));",57
30,2,"(4,(3,(1,2)));","(4,(1,(2,3)));",7246
30,2,"(4,(3,(1,2)));","(4,(2,(1,3)));",6981
30,2,"(4,(3,(1,2)));","(4,(3,(1,2)));",10807
30,2.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",5
30,2.5,"(4,(1,(2,3)));","(4,(2,(1,3)));",14
30,2.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",8
30,2.5,"(4,(2,(1,3)));","(4,(1,(2,3)));",2
30,2.5,"(4,(2,(1,3)));","(4,(2,(1,3)));",8
30,2.5,"(4,(2,(1,3)));","(4,(3,(1,2)));",11
30,2.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2263
30,2.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2332
30,2.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",5357
30,3,"(4,(1,(2,3)));","(4,(2,(1,3)));",2
30,3,"(4,(3,(1,2)));","(4,(1,(2,3)));",190
30,3,"(4,(3,(1,2)));","(4,(2,(1,3)));",180
30,3,"(4,(3,(1,2)));","(4,(3,(1,2)));",229
30,3.5,"(4,(1,(2,3)));","(4,(1,(2,3)));",1
30,3.5,"(4,(1,(2,3)));","(4,(3,(1,2)));",3
30,3.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",3307
30,3.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",3344
30,3.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",6063
30,4.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",1065
30,4.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",993
30,4.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",2942
30,5,"(4,(3,(1,2)));","(4,(1,(2,3)));",2150
30,5,"(4,(3,(1,2)));","(4,(2,(1,3)));",2128
30,5,"(4,(3,(1,2)));","(4,(3,(1,2)));",2391
30,5.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",6973
30,5.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",6896
30,5.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",7470
30,6,"(4,(3,(1,2)));","(4,(1,(2,3)));",1614
30,6,"(4,(3,(1,2)));","(4,(2,(1,3)));",1579
30,6,"(4,(3,(1,2)));","(4,(3,(1,2)));",1807
30,6.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5031
30,6.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",4978
30,6.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",5749
30,7,"(4,(3,(1,2)));","(4,(1,(2,3)));",5081
30,7,"(4,(3,(1,2)));","(4,(2,(1,3)));",4942
30,7,"(4,(3,(1,2)));","(4,(3,(1,2)));",9977
30,7.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",4430
30,7.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",4400
30,7.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",6170
30,8,"(4,(3,(1,2)));","(4,(1,(2,3)));",937
30,8,"(4,(3,(1,2)));","(4,(2,(1,3)));",913
30,8,"(4,(3,(1,2)));","(4,(3,(1,2)));",1095
30,8.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5058
30,8.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5004
30,8.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",14938
30,9,"(4,(3,(1,2)));","(4,(1,(2,3)));",517
30,9,"(4,(3,(1,2)));","(4,(2,(1,3)));",513
30,9,"(4,(3,(1,2)));","(4,(3,(1,2)));",8111
30,9.5,"(4,(3,(1,2)));","(4,(1,(2,3)));",5222
30,9.5,"(4,(3,(1,2)));","(4,(2,(1,3)));",5119
30,9.5,"(4,(3,(1,2)));","(4,(3,(1,2)));",14659
30,10,"(4,(3,(1,2)));","(4,(1,(2,3)));",284
30,10,"(4,(3,(1,2)));","(4,(2,(1,3)));",259
30,10,"(4,(3,(1,2)));","(4,(3,(1,2)));",276
30,11,"(4,(3,(1,2)));","(4,(1,(2,3)));",3335
30,11,"(4,(3,(1,2)));","(4,(2,(1,3)));",3313
30,11,"(4,(3,(1,2)));","(4,(3,(1,2)));",3390
30,12,"(4,(3,(1,2)));","(4,(1,(2,3)));",3366
30,12,"(4,(3,(1,2)));","(4,(2,(1,3)));",3122
30,12,"(4,(3,(1,2)));","(4,(3,(1,2)));",8512
30,0.0399999999999991,"(4,(1,(2,3)));","(4,(1,(2,3)));",3
30,0.0399999999999991,"(4,(1,(2,3)));","(4,(2,(1,3)));",1
30,0.0399999999999991,"(4,(1,(2,3)));","(4,(3,(1,2)));",1
30,0.0799999999999983,"(4,(1,(2,3)));","(4,(1,(2,3)));",476
30,0.0799999999999983,"(4,(1,(2,3)));","(4,(2,(1,3)));",469
30,0.0799999999999983,"(4,(1,(2,3)));","(4,(3,(1,2)));",1793
30,0.0799999999999983,"(4,(2,(1,3)));","(4,(1,(2,3)));",456
30,0.0799999999999983,"(4,(2,(1,3)));","(4,(2,(1,3)));",501
30,0.0799999999999983,"(4,(2,(1,3)));","(4,(3,(1,2)));",1789
30,0.0799999999999983,"(4,(3,(1,2)));","(4,(1,(2,3)));",712
30,0.0799999999999983,"(4,(3,(1,2)));","(4,(2,(1,3)));",729
30,0.0799999999999983,"(4,(3,(1,2)));","(4,(3,(1,2)));",2695
30,0.100000000000001,"(4,(1,(2,3)));","(4,(1,(2,3)));",1364
30,0.100000000000001,"(4,(1,(2,3)));","(4,(2,(1,3)));",1323
30,0.100000000000001,"(4,(1,(2,3)));","(4,(3,(1,2)));",2208
30,0.100000000000001,"(4,(2,(1,3)));","(4,(1,(2,3)));",1339
30,0.100000000000001,"(4,(2,(1,3)));","(4,(2,(1,3)));",1290
30,0.100000000000001,"(4,(2,(1,3)));","(4,(3,(1,2)));",2264
30,0.100000000000001,"(4,(3,(1,2)));","(4,(1,(2,3)));",2208
30,0.100000000000001,"(4,(3,(1,2)));","(4,(2,(1,3)));",2086
30,0.100000000000001,"(4,(3,(1,2)));","(4,(3,(1,2)));",3675
30,0.140000000000001,"(4,(1,(2,3)));","(4,(1,(2,3)));",1078
30,0.140000000000001,"(4,(1,(2,3)));","(4,(2,(1,3)));",1106
30,0.140000000000001,"(4,(1,(2,3)));","(4,(3,(1,2)));",1560
30,0.140000000000001,"(4,(2,(1,3)));","(4,(1,(2,3)));",1143
30,0.140000000000001,"(4,(2,(1,3)));","(4,(2,(1,3)));",1124
30,0.140000000000001,"(4,(2,(1,3)));","(4,(3,(1,2)));",1588
30,0.140000000000001,"(4,(3,(1,2)));","(4,(1,(2,3)));",2239
30,0.140000000000001,"(4,(3,(1,2)));","(4,(2,(1,3)));",2141
30,0.140000000000001,"(4,(3,(1,2)));","(4,(3,(1,2)));",3021
40,0.00999999999999801,"(4,(1,(2,3)));","(4,(1,(2,3)));",589
40,0.00999999999999801,"(4,(1,(2,3)));","(4,(2,(1,3)));",621
40,0.00999999999999801,"(4,(1,(2,3)));","(4,(3,(1,2)));",3978
40,0.00999999999999801,"(4,(2,(1,3)));","(4,(1,(2,3)));",623
40,0.00999999999999801,"(4,(2,(1,3)));","(4,(2,(1,3)));",606
40,0.00999999999999801,"(4,(2,(1,3)));","(4,(3,(1,2)));",3917
40,0.00999999999999801,"(4,(3,(1,2)));","(4,(1,(2,3)));",585
40,0.00999999999999801,"(4,(3,(1,2)));","(4,(2,(1,3)));",542
40,0.00999999999999801,"(4,(3,(1,2)));","(4,(3,(1,2)));",4000
40,0.130000000000003,"(4,(1,(2,3)));","(4,(1,(2,3)));",11
40,0.130000000000003,"(4,(1,(2,3)));","(4,(2,(1,3)));",14
40,0.130000000000003,"(4,(1,(2,3)));","(4,(3,(1,2)));",1256
40,0.130000000000003,"(4,(2,(1,3)));","(4,(1,(2,3)));",17
40,0.130000000000003,"(4,(2,(1,3)));","(4,(2,(1,3)));",19
40,0.130000000000003,"(4,(2,(1,3)));","(4,(3,(1,2)));",1275
40,0.130000000000003,"(4,(3,(1,2)));","(4,(1,(2,3)));",24
40,0.130000000000003,"(4,(3,(1,2)));","(4,(2,(1,3)));",29
40,0.130000000000003,"(4,(3,(1,2)));","(4,(3,(1,2)));",2355
40,0.0300000000000011,"(4,(1,(2,3)));","(4,(1,(2,3)));",2534
40,0.0300000000000011,"(4,(1,(2,3)));","(4,(2,(1,3)));",2403
40,0.0300000000000011,"(4,(1,(2,3)));","(4,(3,(1,2)));",3001
40,0.0300000000000011,"(4,(2,(1,3)));","(4,(1,(2,3)));",2459
40,0.0300000000000011,"(4,(2,(1,3)));","(4,(2,(1,3)));",2406
40,0.0300000000000011,"(4,(2,(1,3)));","(4,(3,(1,2)));",2939
40,0.0300000000000011,"(4,(3,(1,2)));","(4,(1,(2,3)));",2924
40,0.0300000000000011,"(4,(3,(1,2)));","(4,(2,(1,3)));",2895
40,0.0300000000000011,"(4,(3,(1,2)));","(4,(3,(1,2)));",3439
40,0.0900000000000034,"(4,(1,(2,3)));","(4,(1,(2,3)));",96
40,0.0900000000000034,"(4,(1,(2,3)));","(4,(2,(1,3)));",101
40,0.0900000000000034,"(4,(1,(2,3)));","(4,(3,(1,2)));",1188
40,0.0900000000000034,"(4,(2,(1,3)));","(4,(1,(2,3)));",111
40,0.0900000000000034,"(4,(2,(1,3)));","(4,(2,(1,3)));",78
